Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
52, 50, 20, 1.0, 1, 1, 5, 3000, False, False, False, 774, 79165, 114, 11183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 1.0, 2, 1, 5, 3000, False, False, False, 865, 85988, 19, 2021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 1.0, 3, 1, 5, 3000, False, False, False, 856, 84251, 31, 3331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 1.0, 5, 1, 5, 3000, False, False, False, 825, 83369, 59, 5973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 50, 20, 1.0, 8, 1, 5, 3000, False, False, False, 832, 82655, 52, 5795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 1.0, 10, 1, 5, 3000, False, False, False, 845, 84149, 39, 3732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 1.0, 20, 1, 5, 3000, False, False, False, 833, 84497, 55, 5642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 1.0, 50, 1, 5, 3000, False, False, False, 841, 85243, 45, 3827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 50, 20, 1.5, 1, 1, 5, 3000, False, False, False, 795, 80510, 91, 8765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 1.5, 2, 1, 5, 3000, False, False, False, 820, 81993, 68, 6503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 1.5, 3, 1, 5, 3000, False, False, False, 735, 71933, 153, 14635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 1.5, 5, 1, 5, 3000, False, False, False, 816, 82740, 76, 7767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 50, 20, 1.5, 8, 1, 5, 3000, False, False, False, 802, 78522, 82, 7830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 1.5, 10, 1, 5, 3000, False, False, False, 770, 77014, 120, 12292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 1.5, 20, 1, 5, 3000, False, False, False, 839, 85063, 50, 4906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 1.5, 50, 1, 5, 3000, False, False, False, 760, 74622, 131, 13225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 50, 20, 2.0, 1, 1, 5, 3000, False, False, False, 849, 84479, 44, 4348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 2.0, 2, 1, 5, 3000, False, False, False, 869, 86080, 18, 1950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 2.0, 3, 1, 5, 3000, False, False, False, 825, 80815, 62, 5906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 2.0, 5, 1, 5, 3000, False, False, False, 732, 72703, 150, 14588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 50, 20, 2.0, 8, 1, 5, 3000, False, False, False, 821, 83570, 67, 6634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 2.0, 10, 1, 5, 3000, False, False, False, 869, 83396, 23, 2196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 2.0, 20, 1, 5, 3000, False, False, False, 886, 88387, 1, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 2.0, 50, 1, 5, 3000, False, False, False, 849, 83956, 43, 4434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 50, 20, 5.0, 1, 1, 5, 3000, False, False, False, 789, 80385, 104, 10446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 5.0, 2, 1, 5, 3000, False, False, False, 882, 87348, 5, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 5.0, 3, 1, 5, 3000, False, False, False, 787, 78336, 100, 10158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 5.0, 5, 1, 5, 3000, False, False, False, 839, 83640, 48, 5391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
