Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
52, 50, 20, 1.0, 1, 5, 5, 3000, False, False, False, 1885, 188019, 373, 37336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 1.0, 2, 5, 5, 3000, False, False, False, 1662, 167071, 592, 57864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 1.0, 3, 5, 5, 3000, False, False, False, 1606, 160960, 641, 64261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 1.0, 5, 5, 5, 3000, False, False, False, 1739, 175679, 516, 52484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 50, 20, 1.0, 8, 5, 5, 3000, False, False, False, 1811, 178688, 432, 42759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 1.0, 10, 5, 5, 3000, False, False, False, 1750, 175024, 502, 50276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66, 50, 20, 1.0, 15, 5, 5, 3000, False, False, False, 1715, 174051, 548, 54177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 1.0, 20, 5, 5, 3000, False, False, False, 1774, 177948, 469, 47441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, 50, 20, 1.0, 30, 5, 5, 3000, False, False, False, 1697, 170188, 548, 52625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
91, 50, 20, 1.0, 40, 5, 5, 3000, False, False, False, 1753, 174965, 506, 51192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 1.0, 50, 5, 5, 3000, False, False, False, 1767, 177351, 470, 47516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 50, 20, 1.5, 1, 5, 5, 3000, False, False, False, 1502, 150748, 752, 76383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 1.5, 2, 5, 5, 3000, False, False, False, 1776, 179872, 484, 48455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 1.5, 3, 5, 5, 3000, False, False, False, 1722, 173248, 532, 53118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 1.5, 5, 5, 5, 3000, False, False, False, 1933, 191157, 322, 32403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 50, 20, 1.5, 8, 5, 5, 3000, False, False, False, 1829, 183097, 424, 42945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 1.5, 10, 5, 5, 3000, False, False, False, 2039, 205359, 216, 22078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66, 50, 20, 1.5, 15, 5, 5, 3000, False, False, False, 1915, 190437, 338, 34155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 1.5, 20, 5, 5, 3000, False, False, False, 1965, 194471, 294, 29087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, 50, 20, 1.5, 30, 5, 5, 3000, False, False, False, 1978, 197492, 268, 26209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
91, 50, 20, 1.5, 40, 5, 5, 3000, False, False, False, 1965, 196257, 290, 28964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 1.5, 50, 5, 5, 3000, False, False, False, 1897, 190625, 357, 36115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 50, 20, 2.0, 1, 5, 5, 3000, False, False, False, 1611, 161852, 640, 63947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 2.0, 2, 5, 5, 3000, False, False, False, 1799, 178699, 463, 45876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 2.0, 3, 5, 5, 3000, False, False, False, 2060, 206524, 200, 19974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 2.0, 5, 5, 5, 3000, False, False, False, 2066, 207458, 178, 17604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 50, 20, 2.0, 8, 5, 5, 3000, False, False, False, 1951, 193146, 295, 29994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 2.0, 10, 5, 5, 3000, False, False, False, 2079, 209779, 169, 17023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
