Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
52, 50, 20, 1.0, 1, 1, 5, 100, False, False, False, 559, 46272, 333, 29635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 1.0, 2, 1, 5, 100, False, False, False, 628, 52399, 264, 24272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 1.0, 3, 1, 5, 100, False, False, False, 617, 51198, 275, 25392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 1.0, 5, 1, 5, 100, False, False, False, 558, 46947, 334, 30140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 1.0, 10, 1, 5, 100, False, False, False, 635, 53555, 257, 23185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 1.0, 20, 1, 5, 100, False, False, False, 623, 52266, 269, 24136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 1.0, 50, 1, 5, 100, False, False, False, 618, 52842, 274, 25138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 50, 20, 1.5, 2, 1, 5, 100, False, False, False, 701, 58673, 191, 18171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 1.5, 3, 1, 5, 100, False, False, False, 695, 58414, 197, 18904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 1.5, 5, 1, 5, 100, False, False, False, 661, 55423, 231, 21608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 1.5, 10, 1, 5, 100, False, False, False, 663, 55385, 229, 21689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 50, 20, 1.5, 20, 1, 5, 100, False, False, False, 671, 55370, 221, 21063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 50, 20, 1.5, 50, 1, 5, 100, False, False, False, 624, 52702, 268, 24412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 50, 20, 3.0, 3, 1, 5, 100, False, False, False, 745, 62712, 147, 14610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 50, 20, 3.0, 5, 1, 5, 100, False, False, False, 697, 58802, 195, 19020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 50, 20, 3.0, 10, 1, 5, 100, False, False, False, 743, 61502, 149, 14654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
