Seed,Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
3, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 894, 89563, 5, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 824, 83098, 74, 6915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 746, 75550, 151, 14244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 899, 87599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 822, 81991, 75, 7540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 698, 70683, 189, 18314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 760, 73783, 127, 12512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 800, 79268, 89, 8763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 803, 80209, 89, 8289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 814, 77987, 77, 8148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 708, 69456, 181, 17700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 817, 82002, 72, 6955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 867, 86557, 20, 2210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 854, 83665, 33, 3252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 846, 84191, 45, 3892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 893, 89738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 705, 71031, 196, 20380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 678, 66913, 223, 22345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 812, 82245, 89, 8921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
