Seed,Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
1, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 5474, 539470, 3293, 328174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 6530, 650921, 2134, 212235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 7467, 737698, 1296, 129042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 8009, 793939, 693, 68431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 7963, 785600, 813, 81522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 8249, 819894, 458, 45827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 8285, 820168, 382, 38820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 8498, 840180, 279, 26824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 8476, 835099, 270, 27105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 8310, 829804, 339, 33365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 8523, 842361, 213, 21850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 5209, 516225, 3632, 359362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 6264, 615208, 2524, 251009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 7024, 690061, 1666, 166167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 8109, 809768, 691, 67859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 8047, 794422, 724, 72419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 8008, 792648, 670, 65731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 8370, 825683, 356, 35817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 8253, 812557, 511, 50494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 8367, 824711, 367, 36274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 8326, 827131, 478, 47522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 8632, 849432, 285, 28989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
